,Index By Date,Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture,Date Of Registration
2740,20_10_2740,Private Car,VOLVO,XC40 B5 R-DESIGN,Petrol,1969,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2741,20_10_2741,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2019,2020-10
2742,20_10_2742,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020,2020-10
2743,20_10_2743,Private Car,BENTLEY,BENTAYGA V8,Petrol,3996,Station Waggon(Hvy),A,-,4,"> 500,000",2019,2020-10
2744,20_10_2744,Private Car,B.M.W.,318IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2745,20_10_2745,Private Car,HONDA,FREED G JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2015,2020-10
2746,20_10_2746,Private Car,B.M.W.,318IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2747,20_10_2747,Private Car,MERCEDES BENZ,E200 EXCLUSIVE FACELIFT (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2748,20_10_2748,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2749,20_10_2749,Private Car,LEXUS,NX300,Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2750,20_10_2750,Private Car,TOYOTA,VOXY,Petrol,1986,STATION WAGGON,C2,-,6,"<= 150,000",2012,2020-10
2751,20_10_2751,Private Car,HONDA,VEZEL HYBRID Z,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2014,2020-10
2752,20_10_2752,Private Car,TOYOTA,AQUA,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2012,2020-10
2753,20_10_2753,Private Car,VOLVO,XC40 B5 R-DESIGN,Petrol,1969,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2754,20_10_2754,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2755,20_10_2755,Private Car,MERCEDES BENZ,GLB250 4MATIC (X247),Petrol,1991,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-10
2756,20_10_2756,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2757,20_10_2757,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2758,20_10_2758,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2759,20_10_2759,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2016,2020-10
2760,20_10_2760,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2013,2020-10
2761,20_10_2761,Private Car,MERCEDES BENZ,MERCEDES-AMG GLC43 4MATIC COUPE FL(C253),Petrol,2996,STATION WAGGON,A,-,4,"> 500,000",2020,2020-10
2762,20_10_2762,Private Car,MERCEDES BENZ,C200 FL(W205),Petrol,1497,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2763,20_10_2763,Private Car,B.M.W.,X1 SDRIVE20IA XLINE (F48),Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2764,20_10_2764,Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2020,2020-10
2765,20_10_2765,Private Car,FERRARI,CALIFORNIA T,Petrol,3855,CONVERTIBLE,D,-,3,"> 500,000",2016,2020-10
2766,20_10_2766,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"> 150,000 and <= 300,000",2017,2020-10
2767,20_10_2767,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2768,20_10_2768,Private Car,B.M.W.,X1 SDRIVE18IA XLINE (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2769,20_10_2769,Private Car,MITSUBISHI,OUTLANDER 2.4 CVT,Petrol,2359,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2770,20_10_2770,Private Car,NISSAN,LEAF LUX,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2771,20_10_2771,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2772,20_10_2772,Private Car,B.M.W.,318IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2773,20_10_2773,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,A,-,6,"> 500,000",2020,2020-10
2774,20_10_2774,Private Car,SUZUKI,SOLIO 2WD CVT MILD HYBRID,Petrol,1242,STATION WAGGON,A,-,4,"<= 150,000",2020,2020-10
2775,20_10_2775,Private Car,MERCEDES BENZ,MERCEDES-AMG GLC43 COUPE (C253),Petrol,2996,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-10
2776,20_10_2776,Private Car,TOYOTA,SIENTA,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2017,2020-10
2777,20_10_2777,Private Car,MERCEDES BENZ,E200 EXCLUSIVE FACELIFT (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2778,20_10_2778,Private Car,TOYOTA,AURIS,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,2020-10
2779,20_10_2779,Private Car,B.M.W.,X3 XDRIVE20IA XLINE (G01),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2780,20_10_2780,Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2020,2020-10
2781,20_10_2781,Private Car,LEXUS,RX300,Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-10
2782,20_10_2782,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2783,20_10_2783,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020,2020-10
2784,20_10_2784,Private Car,HONDA,FREED GH,Petrol,1496,STATION WAGGON,C2,-,5,"<= 150,000",2012,2020-10
2785,20_10_2785,Private Car,VOLVO,XC40 B5 R-DESIGN,Petrol,1969,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2786,20_10_2786,Private Car,LEXUS,LM350,Petrol,3456,STATION WAGGON,A,-,6,"> 500,000",2020,2020-10
2787,20_10_2787,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2788,20_10_2788,Private Car,B.M.W.,X7 XDRIVE40IA 7-SEATER M SPORT EDITION (G07),Petrol,2998,STATION WAGGON,A,-,6,"> 500,000",2020,2020-10
2789,20_10_2789,Private Car,HONDA,FREED,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2790,20_10_2790,Private Car,HONDA,STEPWGN SPADA,Petrol,1496,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015,2020-10
2791,20_10_2791,Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2792,20_10_2792,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2020,2020-10
2793,20_10_2793,Private Car,TOYOTA,NOAH WELCAB,Petrol,1986,Station Waggon(WA),C1,-,6,"> 300,000 and <= 500,000",2020,2020-10
2794,20_10_2794,Private Car,TOYOTA,ALPHARD 3.5SA,Petrol,3456,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2016,2020-10
2795,20_10_2795,Private Car,MERCEDES BENZ,E200 EXCLUSIVE FACELIFT (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2796,20_10_2796,Private Car,LANDROVER,DISCOVERY SPT P200 S,Petrol,1997,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-10
2797,20_10_2797,Private Car,MERCEDES BENZ,GLA200 (H247),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2798,20_10_2798,Private Car,HONDA,FREED,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2799,20_10_2799,Private Car,TOYOTA,PRIUS HYBRID,Petrol,1797,STATION WAGGON,C2,-,6,"<= 150,000",2012,2020-10
2800,20_10_2800,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2801,20_10_2801,Private Car,B.M.W.,318IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2802,20_10_2802,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2803,20_10_2803,Private Car,MAZDA,CX-9 IPM 2.5T AWD I-NAPPA,Petrol,2488,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-10
2804,20_10_2804,Private Car,B.M.W.,M135IA XDRIVE (F40),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2805,20_10_2805,Private Car,TOYOTA,VELLFIRE,Petrol,2494,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-10
2806,20_10_2806,Private Car,KIA,SPORTAGE PE GT-LINE,Petrol,1999,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2807,20_10_2807,Private Car,HONDA,FREED SPIKE HYBRID JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2011,2020-10
2808,20_10_2808,Private Car,MERCEDES BENZ,GLC300 4MATIC FACELIFT (X253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2809,20_10_2809,Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2020,2020-10
2810,20_10_2810,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2811,20_10_2811,Private Car,MERCEDES BENZ,E200 AMG LINE FACELIFT (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2812,20_10_2812,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2813,20_10_2813,Private Car,B.M.W.,X1 SDRIVE18IA XLINE (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2814,20_10_2814,Private Car,TOYOTA,VOXY WELCAB,Petrol,1986,Station Waggon(WA),C2,-,7,"> 150,000 and <= 300,000",2015,2020-10
2815,20_10_2815,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2019,2020-10
2816,20_10_2816,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,2020-10
2817,20_10_2817,Private Car,NISSAN,ELGRAND 250 HWS AVM,Petrol,2488,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-10
2818,20_10_2818,Private Car,B.M.W.,318IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2819,20_10_2819,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2020,2020-10
2820,20_10_2820,Private Car,PORSCHE,MACAN,Petrol,1984,STATION WAGGON,A,-,4,"> 500,000",2020,2020-10
2821,20_10_2821,Private Car,TOYOTA,COROLLA FIELDER,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2015,2020-10
2822,20_10_2822,Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2823,20_10_2823,Private Car,MERCEDES BENZ,GLE450 4M (V167),Petrol,2999,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-10
2824,20_10_2824,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2825,20_10_2825,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2826,20_10_2826,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2827,20_10_2827,Private Car,MERCEDES BENZ,A200 (W177),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2828,20_10_2828,Private Car,MERCEDES BENZ,MERCEDES-AMG A45 S 4MATIC+ (W177),Petrol,1991,STATION WAGGON,A,-,4,"> 500,000",2020,2020-10
2829,20_10_2829,Private Car,LEXUS,NX300,Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2830,20_10_2830,Private Car,MERCEDES BENZ,GLA200 (H247),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2831,20_10_2831,Private Car,MERCEDES BENZ,GLA200 (H247),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2832,20_10_2832,Private Car,LANDROVER,DISCOVERY SPT P200 S,Petrol,1997,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-10
2833,20_10_2833,Private Car,TOYOTA,VELLFIRE HYBRID ZRG,Petrol,2493,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015,2020-10
2834,20_10_2834,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2835,20_10_2835,Private Car,MERCEDES BENZ,A200 (W177),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2836,20_10_2836,Private Car,TOYOTA,CAMRY 2.5,Petrol,2494,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-10
2837,20_10_2837,Private Car,HONDA,VEZEL,Petrol,1496,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2838,20_10_2838,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020,2020-10
2839,20_10_2839,Private Car,MERCEDES BENZ,GLB250 4MATIC (X247),Petrol,1991,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-10
2840,20_10_2840,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2841,20_10_2841,Private Car,MERCEDES BENZ,GLC300 4MATIC FACELIFT (X253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2842,20_10_2842,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2843,20_10_2843,Private Car,B.M.W.,X5 XDRIVE40IA 7-SEATER M SPORT EDITION (G05),Petrol,2998,STATION WAGGON,A,-,6,"> 500,000",2020,2020-10
2844,20_10_2844,Private Car,TOYOTA,VELLFIRE,Petrol,3456,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015,2020-10
2845,20_10_2845,Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2020,2020-10
2846,20_10_2846,Private Car,AUDI,Q5 45 TFSI QUATTRO,Petrol,1984,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2847,20_10_2847,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2848,20_10_2848,Private Car,LEXUS,LM350,Petrol,3456,STATION WAGGON,A,-,6,"> 500,000",2020,2020-10
2849,20_10_2849,Private Car,TOYOTA,VOXY,Petrol,1986,STATION WAGGON,C2,-,7,"<= 150,000",2017,2020-10
2850,20_10_2850,Private Car,HONDA,FREED,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2851,20_10_2851,Private Car,SUZUKI,JIMNY 1.5 4WD 4AT,Petrol,1462,STATION WAGGON,A,-,3,"> 150,000 and <= 300,000",2020,2020-10
2852,20_10_2852,Private Car,MERCEDES BENZ,EQC 400 4MATIC (N293),Electric,-,STATION WAGGON,A,-,4,"> 500,000",2020,2020-10
2853,20_10_2853,Private Car,MAZDA,RX-7 TYPE RS,Petrol,2616,SALOON,C2,-,3,"<= 150,000",1999,2020-10
2854,20_10_2854,Private Car,MERCEDES BENZ,GLB250 4MATIC (X247),Petrol,1991,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-10
2855,20_10_2855,Private Car,HYUNDAI,KONA ELECTRIC,Electric,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2856,20_10_2856,Private Car,KIA,MORNING SPORT A/T,Petrol,1248,SALOON,A,-,4,"<= 150,000",2020,2020-10
2857,20_10_2857,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2858,20_10_2858,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2859,20_10_2859,Private Car,HYUNDAI,KONA ELECTRIC,Electric,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2860,20_10_2860,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,A,-,4,"<= 150,000",2020,2020-10
2861,20_10_2861,Private Car,B.M.W.,318IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2862,20_10_2862,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2014,2020-10
2863,20_10_2863,Private Car,MERCEDES BENZ,B200 (W247),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2864,20_10_2864,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2865,20_10_2865,Private Car,TOYOTA,VELLFIRE,Petrol,3456,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-10
2866,20_10_2866,Private Car,SUZUKI,SOLIO HYBRID MZ,Petrol,1242,STATION WAGGON,C2,-,4,"<= 150,000",2016,2020-10
2867,20_10_2867,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2868,20_10_2868,Private Car,KIA,SOUL EV,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2869,20_10_2869,Private Car,HONDA,FREED,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2870,20_10_2870,Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2020,2020-10
2871,20_10_2871,Private Car,MERCEDES BENZ,MERCEDES-AMG CLA35 4MATIC COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2872,20_10_2872,Private Car,MERCEDES BENZ,GLC300 4MATIC COUPE FACELIFT (C253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2873,20_10_2873,Private Car,MERCEDES BENZ,GLB250 4MATIC (X247),Petrol,1991,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-10
2874,20_10_2874,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2875,20_10_2875,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020,2020-10
2876,20_10_2876,Private Car,LANDROVER,DISCOVERY SPT P200 S,Petrol,1997,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-10
2877,20_10_2877,Private Car,B.M.W.,X1 SDRIVE18IA XLINE (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2878,20_10_2878,Private Car,TOYOTA,VOXY,Petrol,1797,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2018,2020-10
2879,20_10_2879,Private Car,HONDA,FREED G JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2012,2020-10
2880,20_10_2880,Private Car,MERCEDES BENZ,A200 (W177),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2881,20_10_2881,Private Car,LEXUS,LM350,Petrol,3456,STATION WAGGON,A,-,6,"> 500,000",2020,2020-10
2882,20_10_2882,Private Car,B.M.W.,X5 XDRIVE40IA 7-SEATER (G05),Petrol,2998,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-10
2883,20_10_2883,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2884,20_10_2884,Private Car,TOYOTA,NOAH,Petrol,1797,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2017,2020-10
2885,20_10_2885,Private Car,MERCEDES BENZ,GLB250 4MATIC (X247),Petrol,1991,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-10
2886,20_10_2886,Private Car,MERCEDES BENZ,A200 (W177),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2887,20_10_2887,Private Car,TOYOTA,SIENTA,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2888,20_10_2888,Private Car,B.M.W.,218IA GRAN TOURER (F46),Petrol,1499,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2889,20_10_2889,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2012,2020-10
2890,20_10_2890,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-10
2891,20_10_2891,Private Car,HONDA,FREED G JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2011,2020-10
2892,20_10_2892,Private Car,TOYOTA,SIENTA,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2893,20_10_2893,Private Car,SUBARU,BRZ RA,Petrol,1998,SALOON,C2,-,3,"<= 150,000",2012,2020-10
2894,20_10_2894,Private Car,TOYOTA,SIENTA,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2011,2020-10
2895,20_10_2895,Private Car,B.M.W.,X4 XDRIVE20IA XLINE (G02),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2896,20_10_2896,Private Car,HONDA,FREED GI AERO,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2010,2020-10
2897,20_10_2897,Private Car,MAZDA,CX-9 IPM 2.5T AWD I-NAPPA,Petrol,2488,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-10
2898,20_10_2898,Private Car,MERCEDES BENZ,GLC300 4MATIC FACELIFT (X253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2899,20_10_2899,Private Car,MERCEDES BENZ,GLA200 (H247),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2900,20_10_2900,Private Car,HONDA,SHUTTLE HYBRID,Petrol,1496,STATION WAGGON,C2,-,4,"> 150,000 and <= 300,000",2019,2020-10
2901,20_10_2901,Private Car,B.M.W.,X3 XDRIVE20IA XLINE (G01),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2902,20_10_2902,Private Car,B.M.W.,318IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2903,20_10_2903,Private Car,MERCEDES BENZ,MERCEDES-AMG C43 4M FL(W205),Petrol,2996,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-10
2904,20_10_2904,Private Car,MERCEDES BENZ,GLC300 4MATIC COUPE FACELIFT (C253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2905,20_10_2905,Private Car,MERCEDES BENZ,GLC300 4MATIC COUPE FACELIFT (C253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-10
2906,20_10_2906,Private Car,PORSCHE,MACAN GTS,Petrol,2894,STATION WAGGON,A,-,4,"> 500,000",2020,2020-10
2907,20_10_2907,Private Car,SUZUKI,VITARA 1.4 2WD 6AT,Petrol,1373,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2908,20_10_2908,Private Car,B.M.W.,X6 XDRIVE40IA M SPORT EDITION (G06),Petrol,2998,STATION WAGGON,A,-,4,"> 500,000",2020,2020-10
2909,20_10_2909,Private Car,MAZDA,CX-5 IPM3 2.5 I-SPECIAL,Petrol,2488,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2910,20_10_2910,Private Car,HONDA,FREED HYBRID JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2012,2020-10
2911,20_10_2911,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2912,20_10_2912,Private Car,TOYOTA,SAI HYBRID,Petrol,2362,SALOON,C2,-,4,"<= 150,000",2015,2020-10
2913,20_10_2913,Private Car,MERCEDES BENZ,GLA200 (H247),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
2914,20_10_2914,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-10
2915,20_10_2915,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,2020-10
2916,20_10_2916,Private Car,B.M.W.,X1 SDRIVE20IA XLINE (F48),Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-10
