,Index By Date,Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture,Date Of Registration
866,20_04_866,Private Car,MITSUBISHI,ECLIPSE CROSS 1.5 CVT 4WD,Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
867,20_04_867,Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
868,20_04_868,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
869,20_04_869,Private Car,MAZDA,MX-5 IPM3 RF 2.0 MT,Petrol,1998,CONVERTIBLE,A,-,1,"> 300,000 and <= 500,000",2020,2020-04
870,20_04_870,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
871,20_04_871,Private Car,HONDA,FREED HYBRID JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2013,2020-04
872,20_04_872,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
873,20_04_873,Private Car,TOYOTA,SIENTA DICE G,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2014,2020-04
874,20_04_874,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
875,20_04_875,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
876,20_04_876,Private Car,B.M.W.,X5 XDRIVE40IA 7-SEATER (G05),Petrol,2998,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-04
877,20_04_877,Private Car,HONDA,FREED,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
878,20_04_878,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020,2020-04
879,20_04_879,Private Car,TOYOTA,VELLFIRE 3.5ZG,Petrol,3456,STATION WAGGON,C1,-,6,"> 300,000 and <= 500,000",2019,2020-04
880,20_04_880,Private Car,HONDA,FREED HYBRID JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,5,"<= 150,000",2012,2020-04
881,20_04_881,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
882,20_04_882,Private Car,MERCEDES BENZ,G500,Petrol,4960,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",1999,2020-04
883,20_04_883,Private Car,MERCEDES BENZ,C200 FL(W205),Petrol,1497,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
884,20_04_884,Private Car,HONDA,FREED SPIKE G JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2012,2020-04
885,20_04_885,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
886,20_04_886,Private Car,B.M.W.,X7 XDRIVE40IA 7-SEATER PURE EXCELLENCE (G07),Petrol,2998,STATION WAGGON,A,-,6,"> 500,000",2020,2020-04
887,20_04_887,Private Car,MERCEDES BENZ,GLE450 4M (V167),Petrol,2999,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
888,20_04_888,Private Car,LANDROVER,DISCOVERY SPT P200 S,Petrol,1997,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-04
889,20_04_889,Private Car,TOYOTA,TOWNACE,Petrol,1495,STATION WAGGON,C2,-,4,"<= 150,000",2012,2020-04
890,20_04_890,Private Car,NISSAN,QASHQAI TURBO,Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
891,20_04_891,Private Car,NISSAN,NV200,Petrol,1597,Station Waggon(WA),A,-,4,"<= 150,000",2015,2020-04
892,20_04_892,Private Car,HONDA,FREED G AERO,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2011,2020-04
893,20_04_893,Private Car,LANDROVER,DISCOVERY SPT P200 S,Petrol,1997,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-04
894,20_04_894,Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2020,2020-04
895,20_04_895,Private Car,B.M.W.,320IA SALOON M SPORT EDITION (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
896,20_04_896,Private Car,HONDA,FREED HYBRID JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2013,2020-04
897,20_04_897,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2014,2020-04
898,20_04_898,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2011,2020-04
899,20_04_899,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
900,20_04_900,Private Car,MITSUBISHI,OUTLANDER 2.4 CVT,Petrol,2359,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-04
901,20_04_901,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
902,20_04_902,Private Car,TOYOTA,COROLLA LEVIN,Petrol,1587,SALOON,C2,-,4,"<= 150,000",1986,2020-04
903,20_04_903,Private Car,TOYOTA,ARISTO,Petrol,2997,SALOON,C2,-,4,"<= 150,000",1997,2020-04
904,20_04_904,Private Car,LEXUS,RX300,Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
905,20_04_905,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"> 150,000 and <= 300,000",2017,2020-04
906,20_04_906,Private Car,TOYOTA,NOAH HYBRID,Petrol,1797,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2014,2020-04
907,20_04_907,Private Car,TOYOTA,PRIUS GS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2012,2020-04
908,20_04_908,Private Car,B.M.W.,320IA SALOON M SPORT EDITION (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
909,20_04_909,Private Car,TOYOTA,VELLFIRE,Petrol,3456,STATION WAGGON,C1,-,6,"> 300,000 and <= 500,000",2019,2020-04
910,20_04_910,Private Car,MITSUBISHI,OUTLANDER 2.4 CVT,Petrol,2359,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-04
911,20_04_911,Private Car,LEXUS,UX200,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
912,20_04_912,Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
913,20_04_913,Private Car,B.M.W.,X5 XDRIVE40IA 7-SEATER (G05),Petrol,2998,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-04
914,20_04_914,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020,2020-04
915,20_04_915,Private Car,BENTLEY,CONTINENTAL GT,Petrol,5950,SALOON,A,-,3,"> 500,000",2020,2020-04
916,20_04_916,Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
917,20_04_917,Private Car,HONDA,FREED,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
918,20_04_918,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
919,20_04_919,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
920,20_04_920,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
921,20_04_921,Private Car,TOYOTA,ESTIMA,Petrol,2362,STATION WAGGON,C2,-,6,"<= 150,000",2012,2020-04
922,20_04_922,Private Car,MITSUBISHI,OUTLANDER 2.4 CVT,Petrol,2359,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-04
923,20_04_923,Private Car,TOYOTA,CAMRY 2.5,Petrol,2494,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
924,20_04_924,Private Car,MERCEDES BENZ,GLC300 4MATIC COUPE FACELIFT (C253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
925,20_04_925,Private Car,LANDROVER,DISCOVERY 2.0 P300 7S HSE,Petrol,1997,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-04
926,20_04_926,Private Car,NISSAN,E-NV200 EVALIA 7-SEATER,Electric,-,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-04
927,20_04_927,Private Car,M.G.,B,Petrol,1798,CONVERTIBLE,D,-,1,"<= 150,000",1974,2020-04
928,20_04_928,Private Car,PORSCHE,MACAN S,Petrol,2995,STATION WAGGON,A,-,4,"> 500,000",2019,2020-04
929,20_04_929,Private Car,AUDI,TT COUPE QUATTRO,Petrol,1984,SALOON,A,-,3,"> 300,000 and <= 500,000",2019,2020-04
930,20_04_930,Private Car,HONDA,VEZEL,Petrol,1496,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
931,20_04_931,Private Car,AUDI,A6 45 TFSI QUATTRO,Petrol,1984,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
932,20_04_932,Private Car,SUBARU,360,Petrol,356,SALOON,C2,-,1,"<= 150,000",1969,2020-04
933,20_04_933,Private Car,SUZUKI,JIMNY 1.5 4WD 4AT,Petrol,1462,STATION WAGGON,A,-,3,"> 150,000 and <= 300,000",2020,2020-04
934,20_04_934,Private Car,SUBARU,WRX STI 6MT JDM,Petrol,1994,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
935,20_04_935,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
936,20_04_936,Private Car,MERCEDES BENZ,C200 FL(W205),Petrol,1497,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
937,20_04_937,Private Car,HONDA,FREED,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
938,20_04_938,Private Car,B.M.W.,320IA SALOON M SPORT EDITION (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
939,20_04_939,Private Car,TOYOTA,ESTIMA HYBRID,Petrol,2362,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015,2020-04
940,20_04_940,Private Car,HYUNDAI,KONA ELECTRIC,Electric,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
941,20_04_941,Private Car,LEXUS,ES250,Petrol,2487,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
942,20_04_942,Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2019,2020-04
943,20_04_943,Private Car,SUBARU,WRX STI 6MT JDM,Petrol,1994,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
944,20_04_944,Private Car,TOYOTA,ESTIMA,Petrol,2362,STATION WAGGON,C2,-,6,"<= 150,000",2010,2020-04
945,20_04_945,Private Car,HONDA,CR-V,Petrol,1498,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-04
946,20_04_946,Private Car,TOYOTA,PRIUS V,Petrol,1797,STATION WAGGON,C2,-,4,"<= 150,000",2013,2020-04
947,20_04_947,Private Car,PORSCHE,MACAN,Petrol,1984,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
948,20_04_948,Private Car,B.M.W.,X5 XDRIVE40IA 7-SEATER (G05),Petrol,2998,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-04
949,20_04_949,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
950,20_04_950,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
951,20_04_951,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020,2020-04
952,20_04_952,Private Car,TOYOTA,SIENTA HV,Petrol,1497,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
953,20_04_953,Private Car,TOYOTA,PRIUS GS,Petrol,1797,SALOON,C2,-,4,"> 150,000 and <= 300,000",2015,2020-04
954,20_04_954,Private Car,TOYOTA,BB Z AERO G,Petrol,1495,SALOON,C2,-,4,"<= 150,000",2011,2020-04
955,20_04_955,Private Car,AUDI,SQ2 QUATTRO,Petrol,1984,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
956,20_04_956,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
957,20_04_957,Private Car,SUBARU,WRX STI 6MT JDM,Petrol,1994,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
958,20_04_958,Private Car,VOLKSWAGEN,T-CROSS,Petrol,999,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
959,20_04_959,Private Car,KIA,SPORTAGE PE GT-LINE,Petrol,1999,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
960,20_04_960,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C1,-,6,"> 300,000 and <= 500,000",2020,2020-04
961,20_04_961,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
962,20_04_962,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
963,20_04_963,Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
964,20_04_964,Private Car,AUDI,Q7 55 TFSI QUATTRO,Petrol,2995,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-04
965,20_04_965,Private Car,HONDA,FREED HYBRID JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2014,2020-04
966,20_04_966,Private Car,TOYOTA,CAMRY 2.5,Petrol,2494,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
967,20_04_967,Private Car,KIA,SORENTO PE 2.4 GDI GT AWD,Petrol,2359,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
968,20_04_968,Private Car,TOYOTA,CAMRY 2.5,Petrol,2494,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
969,20_04_969,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2012,2020-04
970,20_04_970,Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
971,20_04_971,Private Car,MERCEDES BENZ,300GE,Petrol,2962,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",1994,2020-04
972,20_04_972,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
973,20_04_973,Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
974,20_04_974,Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
975,20_04_975,Private Car,B.M.W.,X3 XDRIVE20IA XLINE (G01),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
976,20_04_976,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
977,20_04_977,Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2020,2020-04
978,20_04_978,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
979,20_04_979,Private Car,TOYOTA,ALPHARD 2.5SC,Petrol,2493,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2016,2020-04
980,20_04_980,Private Car,VOLVO,XC60 T5 R-DESIGN,Petrol,1969,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2018,2020-04
981,20_04_981,Private Car,TOYOTA,SIENTA HV,Petrol,1497,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
982,20_04_982,Private Car,PORSCHE,718 BOXSTER SPYDER,Petrol,3995,CONVERTIBLE,A,-,1,"> 500,000",2019,2020-04
983,20_04_983,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2019,2020-04
984,20_04_984,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
985,20_04_985,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
986,20_04_986,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
987,20_04_987,Private Car,HONDA,VEZEL,Petrol,1496,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
988,20_04_988,Private Car,B.M.W.,320IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
989,20_04_989,Private Car,HONDA,FREED HYBRID JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2013,2020-04
990,20_04_990,Private Car,MERCEDES BENZ,C200 FL(W205),Petrol,1497,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
991,20_04_991,Private Car,HONDA,FIT HYBRID L PACKAGE,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2015,2020-04
992,20_04_992,Private Car,AUDI,Q7 55 TFSI QUATTRO,Petrol,2995,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-04
993,20_04_993,Private Car,B.M.W.,M2 COMPETITION MANUAL COUPE (F87),Petrol,2979,SALOON,A,-,3,"> 300,000 and <= 500,000",2019,2020-04
994,20_04_994,Private Car,HONDA,VEZEL,Petrol,1496,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
995,20_04_995,Private Car,MERCEDES BENZ,V260 AMG EXCLUSIVE EL FACELIFT,Petrol,1991,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-04
996,20_04_996,Private Car,MINI,MINI COOPER S CONVERTIBLE AUTOMATIC (F57),Petrol,1998,CONVERTIBLE,A,-,3,"> 150,000 and <= 300,000",2019,2020-04
997,20_04_997,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
998,20_04_998,Private Car,MERCEDES BENZ,GLA200 FACELIFT (X156),Petrol,1595,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
999,20_04_999,Private Car,AUDI,A4 AVANT 40 TFSI,Petrol,1984,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
1000,20_04_1000,Private Car,B.M.W.,X1 SDRIVE18IA (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
1001,20_04_1001,Private Car,NISSAN,LEAF LUX,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
1002,20_04_1002,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-04
1003,20_04_1003,Private Car,MERCEDES BENZ,C200 FL(W205),Petrol,1497,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
1004,20_04_1004,Private Car,LANDROVER,DISCOVERY SPT P200 S,Petrol,1997,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-04
1005,20_04_1005,Private Car,NISSAN,GTR,Petrol,2560,SALOON,C2,-,3,"<= 150,000",1994,2020-04
1006,20_04_1006,Private Car,B.M.W.,X1 SDRIVE18IA (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
1007,20_04_1007,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
1008,20_04_1008,Private Car,B.M.W.,320IA SALOON M SPORT EDITION (G20),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
1009,20_04_1009,Private Car,TOYOTA,VOXY HYBRID,Petrol,1797,STATION WAGGON,C2,-,6,"<= 150,000",2014,2020-04
1010,20_04_1010,Private Car,MERCEDES BENZ,GLE450 4M (V167),Petrol,2999,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-04
1011,20_04_1011,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
1012,20_04_1012,Private Car,TOYOTA,ALPHARD,Petrol,2493,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2017,2020-04
1013,20_04_1013,Private Car,HONDA,FREED GI AERO,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2010,2020-04
1014,20_04_1014,Private Car,SUZUKI,SOLIO 2WD CVT MILD HYBRID,Petrol,1242,STATION WAGGON,A,-,4,"<= 150,000",2020,2020-04
1015,20_04_1015,Private Car,MAZDA,7G MAZDA3 SEDAN 1.5 HIGH,Petrol,1496,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
1016,20_04_1016,Private Car,B.M.W.,X3 XDRIVE20IA XLINE (G01),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
1017,20_04_1017,Private Car,TOYOTA,PORTE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,2020-04
1018,20_04_1018,Private Car,TOYOTA,AQUA,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,2020-04
1019,20_04_1019,Private Car,AUDI,Q7 55 TFSI QUATTRO,Petrol,2995,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-04
1020,20_04_1020,Private Car,TOYOTA,VOXY,Petrol,1986,STATION WAGGON,C2,-,6,"<= 150,000",2013,2020-04
1021,20_04_1021,Private Car,MAZDA,CX-30 2.0 I-PLUS,Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
1022,20_04_1022,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020,2020-04
1023,20_04_1023,Private Car,NISSAN,QASHQAI TURBO,Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-04
1024,20_04_1024,Private Car,TOYOTA,VOXY,Petrol,1986,STATION WAGGON,C2,-,6,"<= 150,000",2012,2020-04
1025,20_04_1025,Private Car,LANDROVER,DISCOVERY SPT P200 S,Petrol,1997,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-04
1026,20_04_1026,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
1027,20_04_1027,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
1028,20_04_1028,Private Car,B.M.W.,118IA SPORT (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
1029,20_04_1029,Private Car,NISSAN,LEAF LUX,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
1030,20_04_1030,Private Car,KIA,SPORTAGE PE GT-LINE,Petrol,1999,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-04
1031,20_04_1031,Private Car,PORSCHE,718 CAYMAN,Petrol,1988,SALOON,A,-,1,"> 500,000",2020,2020-04
1032,20_04_1032,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2016,2020-04
1033,20_04_1033,Private Car,MERCEDES BENZ,S450 FACELIFT (V222),Petrol,2999,SALOON,A,-,4,"> 500,000",2019,2020-04
1034,20_04_1034,Private Car,TOYOTA,PRIUS ALPHA,Petrol,1797,STATION WAGGON,C2,-,6,"<= 150,000",2012,2020-04
1035,20_04_1035,Private Car,HONDA,FIT RS,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2011,2020-04
1036,20_04_1036,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-04
1037,20_04_1037,Private Car,HONDA,FREED HYBRID JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,5,"<= 150,000",2012,2020-04
1038,20_04_1038,Private Car,TOYOTA,ESTIMA,Petrol,2362,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2014,2020-04
1039,20_04_1039,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,2020-04
1040,20_04_1040,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2013,2020-04
1041,20_04_1041,Private Car,PORSCHE,718 BOXSTER SPYDER,Petrol,3995,CONVERTIBLE,A,-,1,"> 500,000",2020,2020-04
1042,20_04_1042,Private Car,TOYOTA,PRIUS S,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2013,2020-04
1043,20_04_1043,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
1044,20_04_1044,Private Car,SUZUKI,JIMNY 1.5 4WD 4AT,Petrol,1462,STATION WAGGON,A,-,3,"> 150,000 and <= 300,000",2020,2020-04
1045,20_04_1045,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-04
