,Index By Date,Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture,Unnamed: 11,Date Of Registration
2502,20_08_2502,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2503,20_08_2503,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2504,20_08_2504,Private Car,MCLAREN,570GT,Petrol,3799,SALOON,C2,-,1,"> 500,000",2017,,2020-08
2505,20_08_2505,Private Car,TOYOTA,TANK,Petrol,996,STATION WAGGON,C2,-,4,"> 150,000 and <= 300,000",2018,,2020-08
2506,20_08_2506,Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2507,20_08_2507,Private Car,MERCEDES BENZ,MERCEDES-AMG CLA35 4MATIC COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2508,20_08_2508,Private Car,MERCEDES BENZ,MERCEDES-AMG CLA35 4MATIC COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2509,20_08_2509,Private Car,TOYOTA,ARISTO,Petrol,2997,SALOON,C2,-,4,"<= 150,000",1995,,2020-08
2510,20_08_2510,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,A,-,4,"<= 150,000",2020,,2020-08
2511,20_08_2511,Private Car,SUBARU,XV 2.0I AWD CVT,Petrol,1995,STATION WAGGON,A,-,4,"<= 150,000",2020,,2020-08
2512,20_08_2512,Private Car,PORSCHE,MACAN GTS,Petrol,2894,STATION WAGGON,A,-,4,"> 500,000",2020,,2020-08
2513,20_08_2513,Private Car,PORSCHE,MACAN GTS,Petrol,2894,STATION WAGGON,A,-,4,"> 500,000",2020,,2020-08
2514,20_08_2514,Private Car,KIA,SPORTAGE PE GT-LINE,Petrol,1999,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2515,20_08_2515,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,,2020-08
2516,20_08_2516,Private Car,B.M.W.,218IA GRAN COUPE M SPORT EDITION (F44),Petrol,1499,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2517,20_08_2517,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2014,,2020-08
2518,20_08_2518,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2519,20_08_2519,Private Car,HONDA,FIT HYBRID F PACKAGE,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2013,,2020-08
2520,20_08_2520,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2521,20_08_2521,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2522,20_08_2522,Private Car,TOYOTA,SIENTA HYBRID G,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2016,,2020-08
2523,20_08_2523,Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2524,20_08_2524,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2525,20_08_2525,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2526,20_08_2526,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,,2020-08
2527,20_08_2527,Private Car,HONDA,FREED G JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,5,"<= 150,000",2012,,2020-08
2528,20_08_2528,Private Car,B.M.W.,X4 XDRIVE20IA XLINE (G02),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2529,20_08_2529,Private Car,HONDA,FREED G JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2011,,2020-08
2530,20_08_2530,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2531,20_08_2531,Private Car,TOYOTA,PRIUS HYBRID,Petrol,1797,SALOON,C2,-,4,"> 150,000 and <= 300,000",2017,,2020-08
2532,20_08_2532,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2533,20_08_2533,Private Car,TOYOTA,86 GT,Petrol,1998,SALOON,C2,-,3,"<= 150,000",2012,,2020-08
2534,20_08_2534,Private Car,HONDA,FREED HYBRID JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2013,,2020-08
2535,20_08_2535,Private Car,SUZUKI,SOLIO 2WD CVT MILD HYBRID,Petrol,1242,STATION WAGGON,A,-,4,"<= 150,000",2020,,2020-08
2536,20_08_2536,Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2537,20_08_2537,Private Car,NISSAN,LEAF LUX,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,,2020-08
2538,20_08_2538,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,A,-,4,"<= 150,000",2020,,2020-08
2539,20_08_2539,Private Car,HONDA,FREED G AERO JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2010,,2020-08
2540,20_08_2540,Private Car,SUZUKI,JIMNY 1.5 4WD 4AT,Petrol,1462,STATION WAGGON,A,-,3,"> 150,000 and <= 300,000",2020,,2020-08
2541,20_08_2541,Private Car,SUZUKI,JIMNY 1.5 4WD 4AT,Petrol,1462,STATION WAGGON,A,-,3,"> 150,000 and <= 300,000",2020,,2020-08
2542,20_08_2542,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,,2020-08
2543,20_08_2543,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2544,20_08_2544,Private Car,B.M.W.,X3 XDRIVE20IA XLINE (G01),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2545,20_08_2545,Private Car,TOYOTA,ALPHARD HYBRID,Petrol,2493,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015,,2020-08
2546,20_08_2546,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2547,20_08_2547,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2548,20_08_2548,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2549,20_08_2549,Private Car,B.M.W.,X5 XDRIVE40IA 7-SEATER M SPORT EDITION (G05),Petrol,2998,STATION WAGGON,A,-,6,"> 500,000",2020,,2020-08
2550,20_08_2550,Private Car,LEXUS,NX300,Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2551,20_08_2551,Private Car,HONDA,FIT RS,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2011,,2020-08
2552,20_08_2552,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2553,20_08_2553,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C2,-,6,"<= 150,000",2011,,2020-08
2554,20_08_2554,Private Car,SMART,SMART FORFOUR ELECTRIC DRIVE (W453),Electric,-,SALOON,A,-,3,"> 150,000 and <= 300,000",2019,,2020-08
2555,20_08_2555,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2556,20_08_2556,Private Car,TOYOTA,PORTE X,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,,2020-08
2557,20_08_2557,Private Car,HYUNDAI,KONA ELECTRIC,Electric,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2558,20_08_2558,Private Car,SUBARU,IMPREZA WRX STI,Petrol,1994,SALOON,C2,-,4,"> 150,000 and <= 300,000",2010,,2020-08
2559,20_08_2559,Private Car,TOYOTA,VELLFIRE,Petrol,3456,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2017,,2020-08
2560,20_08_2560,Private Car,MERCEDES BENZ,GLE450 4M (V167),Petrol,2999,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,,2020-08
2561,20_08_2561,Private Car,TOYOTA,COROLLA FIELDER,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2014,,2020-08
2562,20_08_2562,Private Car,MERCEDES BENZ,GLB250 4MATIC (X247),Petrol,1991,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,,2020-08
2563,20_08_2563,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C1,-,6,"> 300,000 and <= 500,000",2020,,2020-08
2564,20_08_2564,Private Car,MERCEDES BENZ,GLE450 4M (V167),Petrol,2999,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,,2020-08
2565,20_08_2565,Private Car,HONDA,FREED G JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2011,,2020-08
2566,20_08_2566,Private Car,MAZDA,CX-9 IPM 2.5T AWD I-NAPPA,Petrol,2488,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,,2020-08
2567,20_08_2567,Private Car,HONDA,S660 ALPHA,Petrol,658,CONVERTIBLE,C2,-,1,"> 150,000 and <= 300,000",2017,,2020-08
2568,20_08_2568,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,,2020-08
2569,20_08_2569,Private Car,B.M.W.,520IA SALOON - M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,,2020-08
2570,20_08_2570,Private Car,TOYOTA,AQUA,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2015,,2020-08
2571,20_08_2571,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020,,2020-08
2572,20_08_2572,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2573,20_08_2573,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2574,20_08_2574,Private Car,MERCEDES BENZ,MERCEDES-AMG E53 4M (W213),Petrol,2999,SALOON,A,-,4,"> 500,000",2019,,2020-08
2575,20_08_2575,Private Car,TOYOTA,ESTIMA,Petrol,2362,STATION WAGGON,C2,-,6,"<= 150,000",2011,,2020-08
2576,20_08_2576,Private Car,B.M.W.,218IA GRAN TOURER (F46),Petrol,1499,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,,2020-08
2577,20_08_2577,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2578,20_08_2578,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2579,20_08_2579,Private Car,MERCEDES BENZ,GLC300 4MATIC FACELIFT (X253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2580,20_08_2580,Private Car,TOYOTA,PRIUS S,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2013,,2020-08
2581,20_08_2581,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2582,20_08_2582,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2583,20_08_2583,Private Car,TOYOTA,PORTE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2012,,2020-08
2584,20_08_2584,Private Car,AUDI,Q3 45 TFSI QUATTRO S LINE,Petrol,1984,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2585,20_08_2585,Private Car,DAIHATSU,COPEN,Petrol,658,CONVERTIBLE,C2,-,1,"<= 150,000",2016,,2020-08
2586,20_08_2586,Private Car,PORSCHE,TAYCAN TURBO S,Electric,-,SALOON,A,-,4,"> 500,000",2020,,2020-08
2587,20_08_2587,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2588,20_08_2588,Private Car,SUZUKI,JIMNY 1.5 4WD 5MT,Petrol,1462,STATION WAGGON,A,-,3,"<= 150,000",2020,,2020-08
2589,20_08_2589,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2590,20_08_2590,Private Car,MERCEDES BENZ,GLE450 4M (V167),Petrol,2999,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,,2020-08
2591,20_08_2591,Private Car,HONDA,CROSSROAD 20X,Petrol,1997,STATION WAGGON,C2,-,6,"<= 150,000",2010,,2020-08
2592,20_08_2592,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2593,20_08_2593,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2594,20_08_2594,Private Car,MERCEDES BENZ,GLC300 4MATIC COUPE FACELIFT (C253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2595,20_08_2595,Private Car,AUDI,A3 SPORTBACK 40 TFSI QUATTRO,Petrol,1984,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2596,20_08_2596,Private Car,LEXUS,NX300,Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2597,20_08_2597,Private Car,PORSCHE,MACAN GTS,Petrol,2894,STATION WAGGON,A,-,4,"> 500,000",2020,,2020-08
2598,20_08_2598,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2599,20_08_2599,Private Car,MERCEDES BENZ,MERCEDES-AMG GT 53 4M 4 DOOR (X290),Petrol,2999,STATION WAGGON,A,-,4,"> 500,000",2019,,2020-08
2600,20_08_2600,Private Car,MERCEDES BENZ,A220 SALOON (V177),Petrol,1991,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,,2020-08
2601,20_08_2601,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2602,20_08_2602,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"> 150,000 and <= 300,000",2016,,2020-08
2603,20_08_2603,Private Car,TOYOTA,VOXY,Petrol,1986,STATION WAGGON,C2,-,7,"<= 150,000",2009,,2020-08
2604,20_08_2604,Private Car,MERCEDES BENZ,MERCEDES-AMG A45 S 4MATIC+ (W177),Petrol,1991,STATION WAGGON,A,-,4,"> 500,000",2020,,2020-08
2605,20_08_2605,Private Car,B.M.W.,118IA SPORT (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2606,20_08_2606,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2016,,2020-08
2607,20_08_2607,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2608,20_08_2608,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2609,20_08_2609,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2610,20_08_2610,Private Car,PORSCHE,911 CARRERA COUPE,Petrol,2981,SALOON,A,-,3,"> 500,000",2020,,2020-08
2611,20_08_2611,Private Car,LEXUS,CT200H F SPORT,Petrol,1797,STATION WAGGON,C2,-,4,"<= 150,000",2011,,2020-08
2612,20_08_2612,Private Car,MAZDA,CX-8 2.5 I-PLUS (6 SEATER),Petrol,2488,STATION WAGGON,A,-,5,"> 150,000 and <= 300,000",2020,,2020-08
2613,20_08_2613,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,,2020-08
2614,20_08_2614,Private Car,VOLKSWAGEN,NEW GOLF GTI PERFORMANCE,Petrol,1984,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2615,20_08_2615,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2616,20_08_2616,Private Car,SUZUKI,JIMNY 1.5 4WD 4AT,Petrol,1462,STATION WAGGON,A,-,3,"> 150,000 and <= 300,000",2020,,2020-08
2617,20_08_2617,Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2020,,2020-08
2618,20_08_2618,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2619,20_08_2619,Private Car,TOYOTA,AQUA,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2014,,2020-08
2620,20_08_2620,Private Car,LEXUS,NX300H,Petrol,2494,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,,2020-08
2621,20_08_2621,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,,2020-08
2622,20_08_2622,Private Car,TOYOTA,ESQUIRE HYBRID,Petrol,1797,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015,,2020-08
2623,20_08_2623,Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2624,20_08_2624,Private Car,TOYOTA,PORTE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,,2020-08
2625,20_08_2625,Private Car,MERCEDES BENZ,B220 (W247),Petrol,1991,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,,2020-08
2626,20_08_2626,Private Car,MERCEDES BENZ,GLB250 4MATIC (X247),Petrol,1991,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,,2020-08
2627,20_08_2627,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2628,20_08_2628,Private Car,HYUNDAI,KONA ELECTRIC RANGE+,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2629,20_08_2629,Private Car,MERCEDES BENZ,GLE450 4M (V167),Petrol,2999,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,,2020-08
2630,20_08_2630,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,,2020-08
2631,20_08_2631,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,,2020-08
2632,20_08_2632,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,,2020-08
2633,20_08_2633,Private Car,MERCEDES BENZ,B220 (W247),Petrol,1991,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,,2020-08
2634,20_08_2634,Private Car,B.M.W.,X1 SDRIVE20IA XLINE (F48),Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2635,20_08_2635,Private Car,HONDA,FREED HYBRID JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2011,,2020-08
2636,20_08_2636,Private Car,TOYOTA,SAI HYBRID,Petrol,2362,SALOON,C2,-,4,"<= 150,000",2015,,2020-08
2637,20_08_2637,Private Car,MERCEDES BENZ,GLC300 4MATIC COUPE FACELIFT (C253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2638,20_08_2638,Private Car,B.M.W.,320IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2639,20_08_2639,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2640,20_08_2640,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,,2020-08
2641,20_08_2641,Private Car,TOYOTA,ALPHARD,Petrol,2493,STATION WAGGON,C2,-,7,"> 300,000 and <= 500,000",2020,,2020-08
2642,20_08_2642,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2643,20_08_2643,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,,2020-08
2644,20_08_2644,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2645,20_08_2645,Private Car,FERRARI,488 PISTA,Petrol,3902,SALOON,A,-,1,"> 500,000",2019,,2020-08
2646,20_08_2646,Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2647,20_08_2647,Private Car,MERCEDES BENZ,MERCEDES-AMG CLA35 4MATIC COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2648,20_08_2648,Private Car,B.M.W.,X7 XDRIVE40IA 7-SEATER M SPORT EDITION (G07),Petrol,2998,STATION WAGGON,A,-,6,"> 500,000",2020,,2020-08
2649,20_08_2649,Private Car,MERCEDES BENZ,E300 COUPE (C238),Petrol,1991,SALOON,A,-,3,"> 300,000 and <= 500,000",2019,,2020-08
2650,20_08_2650,Private Car,HONDA,CIVIC TYPE R EURO,Petrol,1998,SALOON,C2,-,3,"<= 150,000",2011,,2020-08
2651,20_08_2651,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2652,20_08_2652,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2014,,2020-08
2653,20_08_2653,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2654,20_08_2654,Private Car,AUDI,Q3 45 TFSI QUATTRO S LINE,Petrol,1984,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2655,20_08_2655,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020,,2020-08
2656,20_08_2656,Private Car,MERCEDES BENZ,MERCEDES-AMG GLC43 4MATIC COUPE FL(C253),Petrol,2996,STATION WAGGON,A,-,4,"> 500,000",2020,,2020-08
2657,20_08_2657,Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,,2020-08
2658,20_08_2658,Private Car,DFSK,580,Petrol,1499,STATION WAGGON,A,-,6,"<= 150,000",2020,,2020-08
2659,20_08_2659,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2660,20_08_2660,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,,2020-08
2661,20_08_2661,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2012,,2020-08
2662,20_08_2662,Private Car,TOYOTA,SAI,Petrol,2362,SALOON,C2,-,4,"<= 150,000",2013,,2020-08
2663,20_08_2663,Private Car,SUZUKI,JIMNY 1.5 4WD 4AT,Petrol,1462,STATION WAGGON,A,-,3,"> 150,000 and <= 300,000",2020,,2020-08
2664,20_08_2664,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2665,20_08_2665,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2666,20_08_2666,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
2667,20_08_2667,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,,2020-08
