,Index By Date,Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture,Date Of Registration
1332,20_01_1332,Private Car,SUZUKI,HUSTLER,Petrol,658,SALOON,A,-,3,"<= 150,000",2019,2020-01
1333,20_01_1333,Private Car,HYUNDAI,I30,Petrol,1353,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1334,20_01_1334,Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1335,20_01_1335,Private Car,B.M.W.,X5 XDRIVE40IA 7-SEATER XLINE (G05),Petrol,2998,STATION WAGGON,A,-,6,"> 500,000",2019,2020-01
1336,20_01_1336,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1337,20_01_1337,Private Car,MERCEDES BENZ,MERCEDES-AMG G63 4M FL(W463),Petrol,3982,STATION WAGGON,A,-,4,"> 500,000",2019,2020-01
1338,20_01_1338,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-01
1339,20_01_1339,Private Car,TOYOTA,ESTIMA,Petrol,2362,STATION WAGGON,C2,-,6,"<= 150,000",2012,2020-01
1340,20_01_1340,Private Car,LEXUS,NX300,Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1341,20_01_1341,Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1342,20_01_1342,Private Car,KIA,SORENTO PE 3.5 MPI GT 2WD,Petrol,3470,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-01
1343,20_01_1343,Private Car,HONDA,S2000 BASE GRADE,Petrol,1997,CONVERTIBLE,C2,-,1,"<= 150,000",1999,2020-01
1344,20_01_1344,Private Car,MERCEDES BENZ,CLS450 4MATIC (C257),Petrol,2999,SALOON,A,-,4,"> 500,000",2019,2020-01
1345,20_01_1345,Private Car,DFSK,580,Petrol,1499,STATION WAGGON,A,-,6,"<= 150,000",2019,2020-01
1346,20_01_1346,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1347,20_01_1347,Private Car,B.M.W.,X1 SDRIVE18IA M SPORT EDITION (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1348,20_01_1348,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1349,20_01_1349,Private Car,MERCEDES BENZ,A220 SALOON (V177),Petrol,1991,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1350,20_01_1350,Private Car,VOLVO,XC90 T6 R-DESIGN,Petrol,1969,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-01
1351,20_01_1351,Private Car,MERCEDES BENZ,GLA200 FACELIFT (X156),Petrol,1595,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1352,20_01_1352,Private Car,VOLVO,XC40 T5 R-DESIGN,Petrol,1969,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1353,20_01_1353,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-01
1354,20_01_1354,Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2019,2020-01
1355,20_01_1355,Private Car,KIA,NIRO EV+ DELUXE,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1356,20_01_1356,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1357,20_01_1357,Private Car,MERCEDES BENZ,GLE450 4M (V167),Petrol,2999,STATION WAGGON,A,-,6,"> 500,000",2019,2020-01
1358,20_01_1358,Private Car,MAZDA,CX-5 IPM2 2.0 CORE,Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1359,20_01_1359,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C1,-,6,"> 500,000",2019,2020-01
1360,20_01_1360,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2019,2020-01
1361,20_01_1361,Private Car,B.M.W.,X1 SDRIVE18IA M SPORT EDITION (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1362,20_01_1362,Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2019,2020-01
1363,20_01_1363,Private Car,TOYOTA,BB Z AERO G PACKAGE,Petrol,1495,SALOON,C2,-,4,"<= 150,000",2011,2020-01
1364,20_01_1364,Private Car,PEUGEOT,3008 THP 1.6L EAT8 ALLURE,Petrol,1598,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1365,20_01_1365,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1366,20_01_1366,Private Car,LANDROVER,RR EVOQUE P250 R-DYN HSE,Petrol,1997,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1367,20_01_1367,Private Car,TOYOTA,SIENTA 1.5G,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2010,2020-01
1368,20_01_1368,Private Car,SUZUKI,JIMNY 1.5 4WD 4AT,Petrol,1462,STATION WAGGON,A,-,3,"> 150,000 and <= 300,000",2019,2020-01
1369,20_01_1369,Private Car,HONDA,FREED HYBRID JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2014,2020-01
1370,20_01_1370,Private Car,TOYOTA,ALPHARD SC,Petrol,2493,STATION WAGGON,C1,-,6,"> 300,000 and <= 500,000",2019,2020-01
1371,20_01_1371,Private Car,VOLVO,XC40 T5 R-DESIGN,Petrol,1969,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1372,20_01_1372,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-01
1373,20_01_1373,Private Car,KIA,NIRO EV+ DELUXE,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1374,20_01_1374,Private Car,B.M.W.,X3 XDRIVE20IA XLINE (G01),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1375,20_01_1375,Private Car,TOYOTA,PRIUS HYBRID,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2014,2020-01
1376,20_01_1376,Private Car,B.M.W.,X1 SDRIVE18IA M SPORT EDITION (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1377,20_01_1377,Private Car,MERCEDES BENZ,C63S AMG ESTATE,Petrol,3982,STATION WAGGON,D,-,4,"> 300,000 and <= 500,000",2015,2020-01
1378,20_01_1378,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2016,2020-01
1379,20_01_1379,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2014,2020-01
1380,20_01_1380,Private Car,B.M.W.,X3 XDRIVE20IA XLINE (G01),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1381,20_01_1381,Private Car,SUBARU,IMPREZA WRX STI,Petrol,1994,SALOON,C2,-,4,"> 150,000 and <= 300,000",2010,2020-01
1382,20_01_1382,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1383,20_01_1383,Private Car,MERCEDES BENZ,S450 FACELIFT (V222),Petrol,2999,SALOON,A,-,4,"> 500,000",2019,2020-01
1384,20_01_1384,Private Car,B.M.W.,320IA SALOON M SPORT EDITION (G20),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1385,20_01_1385,Private Car,TOYOTA,PORTE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,2020-01
1386,20_01_1386,Private Car,MERCEDES BENZ,GLE450 4M (V167),Petrol,2999,STATION WAGGON,A,-,4,"> 500,000",2019,2020-01
1387,20_01_1387,Private Car,TOYOTA,SIENTA HYBRID,Petrol,1496,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2016,2020-01
1388,20_01_1388,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1389,20_01_1389,Private Car,MAZDA,CX-5 IPM2 2.0 CORE,Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1390,20_01_1390,Private Car,HYUNDAI,I30N,Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1391,20_01_1391,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C1,-,6,"> 300,000 and <= 500,000",2019,2020-01
1392,20_01_1392,Private Car,MINI,MINI COOPER S COUNTRYMAN AUTOMATIC (F60),Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1393,20_01_1393,Private Car,B.M.W.,I8,Petrol,1499,SALOON,D,-,3,"> 500,000",2015,2020-01
1394,20_01_1394,Private Car,TOYOTA,PREVIA,Petrol,2362,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-01
1395,20_01_1395,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1396,20_01_1396,Private Car,B.M.W.,Z4 M40IA (G29),Petrol,2998,CONVERTIBLE,A,-,1,"> 300,000 and <= 500,000",2019,2020-01
1397,20_01_1397,Private Car,TOYOTA,PORTE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,2020-01
1398,20_01_1398,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-01
1399,20_01_1399,Private Car,TOYOTA,ESTIMA,Petrol,2362,STATION WAGGON,C2,-,6,"<= 150,000",2010,2020-01
1400,20_01_1400,Private Car,B.M.W.,740LIA SALOON (G12),Petrol,2998,SALOON,A,-,4,"> 500,000",2019,2020-01
1401,20_01_1401,Private Car,B.M.W.,X1 SDRIVE18IA M SPORT EDITION (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1402,20_01_1402,Private Car,TOYOTA,PORTE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2014,2020-01
1403,20_01_1403,Private Car,TOYOTA,VELLFIRE,Petrol,3456,STATION WAGGON,C1,-,6,"> 300,000 and <= 500,000",2019,2020-01
1404,20_01_1404,Private Car,RENAULT,MEGANE GT,Petrol,1618,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1405,20_01_1405,Private Car,HONDA,ODYSSEY,Petrol,2356,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2019,2020-01
1406,20_01_1406,Private Car,TOYOTA,COROLLA RUMION,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2012,2020-01
1407,20_01_1407,Private Car,TOYOTA,AQUA S,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2014,2020-01
1408,20_01_1408,Private Car,TOYOTA,VOXY,Petrol,1797,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2014,2020-01
1409,20_01_1409,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1410,20_01_1410,Private Car,TOYOTA,MR2,Petrol,1587,SALOON,D,-,1,"<= 150,000",1985,2020-01
1411,20_01_1411,Private Car,TOYOTA,TOWNACE,Petrol,1495,STATION WAGGON,C2,-,4,"<= 150,000",2014,2020-01
1412,20_01_1412,Private Car,TOYOTA,ALPHARD,Petrol,2362,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2013,2020-01
1413,20_01_1413,Private Car,HONDA,CR-V,Petrol,1498,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-01
1414,20_01_1414,Private Car,MERCEDES BENZ,V260 AVANTGARDE EL FACELIFT,Petrol,1991,STATION WAGGON,A,-,7,"> 300,000 and <= 500,000",2019,2020-01
1415,20_01_1415,Private Car,HONDA,VEZEL,Petrol,1496,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1416,20_01_1416,Private Car,HONDA,STEPWGN SPADA Z,Petrol,1997,STATION WAGGON,C2,-,7,"<= 150,000",2013,2020-01
1417,20_01_1417,Private Car,INFINITI,QX50 2.0T SENSORY AWD,Petrol,1997,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2018,2020-01
1418,20_01_1418,Private Car,TOYOTA,PRIUS ALPHA,Petrol,1797,STATION WAGGON,C2,-,6,"<= 150,000",2012,2020-01
1419,20_01_1419,Private Car,TOYOTA,PORTE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2015,2020-01
1420,20_01_1420,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2019,2020-01
1421,20_01_1421,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2019,2020-01
1422,20_01_1422,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1423,20_01_1423,Private Car,TOYOTA,ESTIMA,Petrol,2362,STATION WAGGON,C2,-,6,"<= 150,000",2010,2020-01
1424,20_01_1424,Private Car,MAZDA,MAZDA2 IPM4 1.5 I-PLUS,Petrol,1496,SALOON,A,-,4,"<= 150,000",2019,2020-01
1425,20_01_1425,Private Car,MERCEDES BENZ,B220 (W247),Petrol,1991,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1426,20_01_1426,Private Car,HONDA,FREED HYBRID JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,5,"<= 150,000",2012,2020-01
1427,20_01_1427,Private Car,B.M.W.,320IA SALOON M SPORT EDITION (G20),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1428,20_01_1428,Private Car,MINI,MINI COOPER S 60 YEARS EDITION AUTOMATIC (F56),Petrol,1998,SALOON,A,-,3,"> 150,000 and <= 300,000",2019,2020-01
1429,20_01_1429,Private Car,MERCEDES BENZ,C200 FL(W205),Petrol,1497,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1430,20_01_1430,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,2020-01
1431,20_01_1431,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2019,2020-01
1432,20_01_1432,Private Car,HONDA,CIVIC TYPE R,Petrol,1998,SALOON,C2,-,3,"> 150,000 and <= 300,000",2010,2020-01
1433,20_01_1433,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2019,2020-01
1434,20_01_1434,Private Car,TOYOTA,VOXY,Petrol,1986,STATION WAGGON,C2,-,6,"<= 150,000",2014,2020-01
1435,20_01_1435,Private Car,B.M.W.,X1 SDRIVE18IA M SPORT EDITION (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1436,20_01_1436,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1437,20_01_1437,Private Car,NISSAN,LEAF LUX,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1438,20_01_1438,Private Car,NISSAN,QASHQAI TURBO,Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1439,20_01_1439,Private Car,TOYOTA,PRIUS HYBRID,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2013,2020-01
1440,20_01_1440,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2014,2020-01
1441,20_01_1441,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2014,2020-01
1442,20_01_1442,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-01
1443,20_01_1443,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1444,20_01_1444,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-01
1445,20_01_1445,Private Car,TOYOTA,ESQUIRE HYBRID,Petrol,1797,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015,2020-01
1446,20_01_1446,Private Car,TOYOTA,VELLFIRE GS,Petrol,3456,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2014,2020-01
1447,20_01_1447,Private Car,MERCEDES BENZ,GLE450 4M (V167),Petrol,2999,STATION WAGGON,A,-,4,"> 500,000",2019,2020-01
1448,20_01_1448,Private Car,MERCEDES BENZ,MAYBACH S650,Petrol,5980,SALOON,C2,-,4,"> 500,000",2019,2020-01
1449,20_01_1449,Private Car,NISSAN,SILVIA SPEC R AERO,Petrol,1998,SALOON,C2,-,3,"<= 150,000",1999,2020-01
1450,20_01_1450,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2019,2020-01
1451,20_01_1451,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2019,2020-01
1452,20_01_1452,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1453,20_01_1453,Private Car,HONDA,FREED G AERO,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2008,2020-01
1454,20_01_1454,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-01
1455,20_01_1455,Private Car,B.M.W.,X1 SDRIVE18IA M SPORT EDITION (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1456,20_01_1456,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1457,20_01_1457,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1458,20_01_1458,Private Car,B.M.W.,X5 XDRIVE40IA 7-SEATER XLINE (G05),Petrol,2998,STATION WAGGON,A,-,6,"> 500,000",2019,2020-01
1459,20_01_1459,Private Car,B.M.W.,X1 SDRIVE18IA M SPORT EDITION (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1460,20_01_1460,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1461,20_01_1461,Private Car,TOYOTA,CROWN HYBRID,Petrol,2493,SALOON,C2,-,4,"> 150,000 and <= 300,000",2013,2020-01
1462,20_01_1462,Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1463,20_01_1463,Private Car,HONDA,FIT RS,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2012,2020-01
1464,20_01_1464,Private Car,MERCEDES BENZ,GLE450 4M (V167),Petrol,2999,STATION WAGGON,A,-,6,"> 500,000",2019,2020-01
1465,20_01_1465,Private Car,HONDA,ODYSSEY ABSOLUTE,Petrol,2354,STATION WAGGON,C2,-,6,"<= 150,000",2013,2020-01
1466,20_01_1466,Private Car,TOYOTA,VELLFIRE,Petrol,2362,STATION WAGGON,C2,-,6,"<= 150,000",2010,2020-01
1467,20_01_1467,Private Car,MERCEDES BENZ,GLS400 (X166),Petrol,2996,STATION WAGGON,A,-,6,"> 500,000",2019,2020-01
1468,20_01_1468,Private Car,VOLKSWAGEN,T-CROSS,Petrol,999,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1469,20_01_1469,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-01
1470,20_01_1470,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2012,2020-01
1471,20_01_1471,Private Car,MERCEDES BENZ,GLA200 FACELIFT (X156),Petrol,1595,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1472,20_01_1472,Private Car,HONDA,FREED,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-01
1473,20_01_1473,Private Car,B.M.W.,X3 XDRIVE20IA XLINE (G01),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1474,20_01_1474,Private Car,AUDI,Q3 45 TFSI QUATTRO S LINE,Petrol,1984,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1475,20_01_1475,Private Car,MASERATI,LEVANTE,Petrol,2979,STATION WAGGON,A,-,4,"> 500,000",2019,2020-01
1476,20_01_1476,Private Car,NISSAN,PAO,Petrol,987,SALOON,C2,-,4,"<= 150,000",1991,2020-01
1477,20_01_1477,Private Car,MERCEDES BENZ,C200 FL(W205),Petrol,1497,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1478,20_01_1478,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-01
1479,20_01_1479,Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2019,2020-01
1480,20_01_1480,Private Car,MERCEDES BENZ,MERCEDES-AMG C43 4M FL(W205),Petrol,2996,SALOON,A,-,4,"> 300,000 and <= 500,000",2018,2020-01
1481,20_01_1481,Private Car,HYUNDAI,KONA ELECTRIC RANGE+,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1482,20_01_1482,Private Car,B.M.W.,M2 COMPETITION MANUAL COUPE (F87),Petrol,2979,SALOON,A,-,3,"> 500,000",2019,2020-01
1483,20_01_1483,Private Car,NISSAN,ELGRAND 250 HWS AVM,Petrol,2488,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-01
1484,20_01_1484,Private Car,MAZDA,CX-5 IPM2 2.0 CORE,Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1485,20_01_1485,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1486,20_01_1486,Private Car,MINI,MINI COOPER COUNTRYMAN AUTOMATIC (F60),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1487,20_01_1487,Private Car,B.M.W.,X3 XDRIVE20IA XLINE (G01),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1488,20_01_1488,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1489,20_01_1489,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1490,20_01_1490,Private Car,VOLKSWAGEN,TOURAN LUXURY,Petrol,1395,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-01
1491,20_01_1491,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-01
1492,20_01_1492,Private Car,HONDA,STEPWGN SPADA,Petrol,1496,STATION WAGGON,C2,-,7,"> 150,000 and <= 300,000",2016,2020-01
1493,20_01_1493,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2019,2020-01
1494,20_01_1494,Private Car,MERCEDES BENZ,V260 AVANTGARDE LONG,Petrol,1991,STATION WAGGON,A,-,7,"> 300,000 and <= 500,000",2019,2020-01
1495,20_01_1495,Private Car,HONDA,ODYSSEY ABSOLUTE,Petrol,2354,STATION WAGGON,C2,-,6,"<= 150,000",2008,2020-01
1496,20_01_1496,Private Car,KIA,NIRO EV+ DELUXE,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1497,20_01_1497,Private Car,TOYOTA,VOXY,Petrol,1986,STATION WAGGON,C2,-,6,"<= 150,000",2014,2020-01
1498,20_01_1498,Private Car,LEXUS,UX200,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1499,20_01_1499,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1500,20_01_1500,Private Car,HONDA,FREED G HIGHWAY EDITION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2010,2020-01
1501,20_01_1501,Private Car,HONDA,VEZEL,Petrol,1496,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-01
1502,20_01_1502,Private Car,HONDA,ODYSSEY,Petrol,2356,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-01
1503,20_01_1503,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-01
1504,20_01_1504,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2014,2020-01
1505,20_01_1505,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1506,20_01_1506,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-01
1507,20_01_1507,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2012,2020-01
1508,20_01_1508,Private Car,TOYOTA,VOXY,Petrol,1797,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2014,2020-01
1509,20_01_1509,Private Car,TOYOTA,LAND CRUISER PRADO,Petrol,2693,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2019,2020-01
