,Index By Date,Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture,Unnamed: 11,Date Of Registration
2641,20_07_2641,Private Car,HONDA,VEZEL,Petrol,1496,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020.0,,2020-07
2642,20_07_2642,Private Car,TOYOTA,SAI HYBRID,Petrol,2362,SALOON,C2,-,4,"<= 150,000",2015.0,,2020-07
2643,20_07_2643,Private Car,HONDA,FREED,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020.0,,2020-07
2644,20_07_2644,Private Car,HONDA,FIT RS,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2011.0,,2020-07
2645,20_07_2645,Private Car,LEXUS,LM350,Petrol,3456,STATION WAGGON,A,-,6,"> 500,000",2020.0,,2020-07
2646,20_07_2646,Private Car,HONDA,VEZEL HYBRID X,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2015.0,,2020-07
2647,20_07_2647,Private Car,SUBARU,IMPREZA SPORTS COUPE  WRX TYPE R V LIMITED,Petrol,1994,SALOON,C2,-,4,"<= 150,000",1998.0,,2020-07
2648,20_07_2648,Private Car,TOYOTA,VELLFIRE,Petrol,3456,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015.0,,2020-07
2649,20_07_2649,Private Car,B.M.W.,X6 XDRIVE40IA M SPORT EDITION (G06),Petrol,2998,STATION WAGGON,A,-,4,"> 500,000",2020.0,,2020-07
2650,20_07_2650,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,A,-,4,"<= 150,000",2020.0,,2020-07
2651,20_07_2651,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2015.0,,2020-07
2652,20_07_2652,Private Car,B.M.W.,320IA SALOON M SPORT EDITION (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2019.0,,2020-07
2653,20_07_2653,Private Car,B.M.W.,X3 XDRIVE20IA XLINE (G01),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019.0,,2020-07
2654,20_07_2654,Private Car,HONDA,N BOX CUSTOM G TURBO PACKAGE,Petrol,658,STATION WAGGON,C2,-,3,"<= 150,000",2012.0,,2020-07
2655,20_07_2655,Private Car,HONDA,S2000,Petrol,1997,CONVERTIBLE,C2,-,1,"<= 150,000",2000.0,,2020-07
2656,20_07_2656,Private Car,TOYOTA,COROLLA FIELDER HYBRID,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2013.0,,2020-07
2657,20_07_2657,Private Car,MAZDA,7G MAZDA3 HATCHBACK 2.0 I-PLUS,Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020.0,,2020-07
2658,20_07_2658,Private Car,MINI,MINI COOPER 60 YEARS EDITION AUTOMATIC (F56),Petrol,1499,SALOON,A,-,3,"> 150,000 and <= 300,000",2020.0,,2020-07
2659,20_07_2659,Private Car,SUZUKI,SWIFT SPORT,Petrol,1586,SALOON,D,-,3,"<= 150,000",2016.0,,2020-07
2660,20_07_2660,Private Car,NISSAN,JUKE TURBO,Petrol,999,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020.0,,2020-07
2661,20_07_2661,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2016.0,,2020-07
2662,20_07_2662,Private Car,TOYOTA,VOXY,Petrol,1986,STATION WAGGON,C2,-,7,"<= 150,000",2010.0,,2020-07
2663,20_07_2663,Private Car,TOYOTA,SPRINTER TRUENO,Petrol,1587,SALOON,C2,-,4,"<= 150,000",1985.0,,2020-07
2664,20_07_2664,Private Car,MERCEDES BENZ,SL60 AMG,Petrol,5956,CONVERTIBLE,C2,-,1,"> 150,000 and <= 300,000",1995.0,,2020-07
2665,20_07_2665,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019.0,,2020-07
2666,20_07_2666,Private Car,KIA,STONIC 1.0T DCT,Petrol,998,STATION WAGGON,A,-,4,"<= 150,000",2020.0,,2020-07
2667,20_07_2667,Private Car,TOYOTA,ALPHARD HYBRID,Petrol,2493,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015.0,,2020-07
2668,20_07_2668,Private Car,TOYOTA,VELLFIRE,Petrol,2494,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020.0,,2020-07
2669,20_07_2669,Private Car,TOYOTA,SIENTA,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2011.0,,2020-07
2670,20_07_2670,Private Car,RENAULT,ZOE ZE40,Electric,-,SALOON,A,-,4,"> 150,000 and <= 300,000",2018.0,,2020-07
2671,20_07_2671,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013.0,,2020-07
2672,20_07_2672,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,A,-,4,"<= 150,000",2020.0,,2020-07
2673,20_07_2673,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019.0,,2020-07
2674,20_07_2674,Private Car,B.M.W.,X3 XDRIVE20IA XLINE (G01),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019.0,,2020-07
2675,20_07_2675,Private Car,LEXUS,NX300,Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020.0,,2020-07
