,Index By Date,Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture,Date Of Registration
1613,20_05_1613,Private Car,TOYOTA,AQUA,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2015,2020-05
1614,20_05_1614,Private Car,MERCEDES BENZ,EQC 400 4MATIC (N293),Electric,-,STATION WAGGON,A,-,4,"> 500,000",2020,2020-05
1615,20_05_1615,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1616,20_05_1616,Private Car,MERCEDES BENZ,GLC300 4MATIC COUPE FACELIFT (C253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-05
1617,20_05_1617,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1618,20_05_1618,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1619,20_05_1619,Private Car,PORSCHE,911 CARRERA S CABRIOLET,Petrol,2981,CONVERTIBLE,A,-,3,"> 500,000",2019,2020-05
1620,20_05_1620,Private Car,TOYOTA,AQUA HYBRID,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2015,2020-05
1621,20_05_1621,Private Car,HYUNDAI,IONIQ ELECTRIC,Electric,-,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1622,20_05_1622,Private Car,TOYOTA,SIENTA,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1623,20_05_1623,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-05
1624,20_05_1624,Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1625,20_05_1625,Private Car,B.M.W.,X5 XDRIVE40IA 7-SEATER (G05),Petrol,2998,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-05
1626,20_05_1626,Private Car,MERCEDES BENZ,MERCEDES-AMG CLA35 4MATIC COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-05
1627,20_05_1627,Private Car,B.M.W.,320IA SALOON M SPORT EDITION (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1628,20_05_1628,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1629,20_05_1629,Private Car,TOYOTA,VELLFIRE,Petrol,3456,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2012,2020-05
1630,20_05_1630,Private Car,MERCEDES BENZ,GLE450 4M (V167),Petrol,2999,STATION WAGGON,A,-,6,"> 500,000",2019,2020-05
1631,20_05_1631,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1632,20_05_1632,Private Car,MINI,MINI COOPER COUNTRYMAN AUTOMATIC (F60),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1633,20_05_1633,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1634,20_05_1634,Private Car,B.M.W.,740LIA SALOON M SPORT EDITION (G12),Petrol,2998,SALOON,A,-,4,"> 500,000",2019,2020-05
1635,20_05_1635,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1636,20_05_1636,Private Car,AUDI,Q3 35 TFSI,Petrol,1498,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1637,20_05_1637,Private Car,MERCEDES BENZ,GLC300 4MATIC FACELIFT (X253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-05
1638,20_05_1638,Private Car,HYUNDAI,KONA ELECTRIC (URBAN),Electric,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1639,20_05_1639,Private Car,B.M.W.,630IA GRAN TURISMO SPORT (G32),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1640,20_05_1640,Private Car,HONDA,ODYSSEY,Petrol,2356,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1641,20_05_1641,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1642,20_05_1642,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2012,2020-05
1643,20_05_1643,Private Car,TOYOTA,SIENTA,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1644,20_05_1644,Private Car,MINI,MINI COOPER COUNTRYMAN AUTOMATIC (F60),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1645,20_05_1645,Private Car,HYUNDAI,KONA ELECTRIC (URBAN),Electric,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1646,20_05_1646,Private Car,AUDI,Q3 35 TFSI,Petrol,1498,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1647,20_05_1647,Private Car,MERCEDES BENZ,MERCEDES-AMG A35 4M (W177),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1648,20_05_1648,Private Car,TOYOTA,PORTE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,2020-05
1649,20_05_1649,Private Car,KIA,SOUL EV+ PLATINUM,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-05
1650,20_05_1650,Private Car,HONDA,STEPWGN SPADA Z COOL,Petrol,1997,STATION WAGGON,C2,-,7,"<= 150,000",2013,2020-05
1651,20_05_1651,Private Car,SUBARU,XV 2.0I AWD CVT,Petrol,1995,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1652,20_05_1652,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1653,20_05_1653,Private Car,RENAULT,ZOE ZE40,Electric,-,SALOON,A,-,4,"> 150,000 and <= 300,000",2018,2020-05
1654,20_05_1654,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1655,20_05_1655,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,A,-,4,"<= 150,000",2020,2020-05
1656,20_05_1656,Private Car,MERCEDES BENZ,GLC300 4MATIC FACELIFT (X253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-05
1657,20_05_1657,Private Car,MAZDA,CX-5 IPM2 2.0 CORE,Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1658,20_05_1658,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1659,20_05_1659,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,A,-,4,"<= 150,000",2020,2020-05
1660,20_05_1660,Private Car,HONDA,CIVIC TYPE R,Petrol,1998,SALOON,C2,-,3,"> 150,000 and <= 300,000",2010,2020-05
1661,20_05_1661,Private Car,LEXUS,ES250,Petrol,2487,SALOON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1662,20_05_1662,Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1663,20_05_1663,Private Car,PORSCHE,911 CARRERA S COUPE,Petrol,2981,SALOON,A,-,3,"> 500,000",2019,2020-05
1664,20_05_1664,Private Car,TOYOTA,VOXY,Petrol,1797,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2016,2020-05
1665,20_05_1665,Private Car,BMW I,I3 120AH (I01),Electric,-,SALOON,A,-,3,"> 300,000 and <= 500,000",2018,2020-05
1666,20_05_1666,Private Car,MERCEDES BENZ,MERCEDES-AMG E53 4M (W213),Petrol,2999,SALOON,A,-,4,"> 500,000",2019,2020-05
1667,20_05_1667,Private Car,HONDA,CIVIC TYPE R,Petrol,1998,SALOON,C2,-,3,"> 150,000 and <= 300,000",2010,2020-05
1668,20_05_1668,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,A,-,4,"<= 150,000",2020,2020-05
1669,20_05_1669,Private Car,NISSAN,ELGRAND 350 HWS AVM,Petrol,3498,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2020,2020-05
1670,20_05_1670,Private Car,B.M.W.,420IA GRAN COUPE - M SPORT EDITION (F36),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1671,20_05_1671,Private Car,B.M.W.,118IA M SPORT EDITION (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1672,20_05_1672,Private Car,MERCEDES BENZ,GLC300 4MATIC FACELIFT (X253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-05
1673,20_05_1673,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1674,20_05_1674,Private Car,BENTLEY,CONTINENTAL GT CONVERTIBLE,Petrol,5950,CONVERTIBLE,A,-,3,"> 500,000",2020,2020-05
1675,20_05_1675,Private Car,LEXUS,NX300H,Petrol,2494,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1676,20_05_1676,Private Car,AUDI,Q8 55 TFSI QUATTRO,Petrol,2995,STATION WAGGON,A,-,4,"> 500,000",2020,2020-05
1677,20_05_1677,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2014,2020-05
1678,20_05_1678,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C1,-,6,"> 300,000 and <= 500,000",2020,2020-05
1679,20_05_1679,Private Car,MERCEDES BENZ,GLC300 4MATIC FACELIFT (X253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-05
1680,20_05_1680,Private Car,LEXUS,RX450HL,Petrol,3456,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-05
1681,20_05_1681,Private Car,HONDA,CIVIC TYPE R,Petrol,1998,SALOON,C2,-,3,"> 150,000 and <= 300,000",2010,2020-05
1682,20_05_1682,Private Car,KIA,SORENTO PE 2.4 GDI GT AWD,Petrol,2359,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1683,20_05_1683,Private Car,B.M.W.,X5 XDRIVE40IA 7-SEATER (G05),Petrol,2998,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-05
1684,20_05_1684,Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1685,20_05_1685,Private Car,NISSAN,QASHQAI TURBO,Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1686,20_05_1686,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,A,-,4,"<= 150,000",2020,2020-05
1687,20_05_1687,Private Car,B.M.W.,Z4 M40IA (G29),Petrol,2998,CONVERTIBLE,A,-,1,"> 500,000",2020,2020-05
1688,20_05_1688,Private Car,AUDI,Q7 45 TFSI QUATTRO,Petrol,1984,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-05
1689,20_05_1689,Private Car,PORSCHE,CAYENNE COUPE,Petrol,2995,STATION WAGGON,A,-,4,"> 500,000",2019,2020-05
1690,20_05_1690,Private Car,AUDI,A6 55 TFSI QUATTRO,Petrol,2995,SALOON,A,-,4,"> 300,000 and <= 500,000",2018,2020-05
1691,20_05_1691,Private Car,MITSUBISHI,JEEP,Petrol,1995,CONVERTIBLE,C2,-,1,"<= 150,000",1986,2020-05
1692,20_05_1692,Private Car,JAGUAR,F-PACE 25T R-SPORT,Petrol,1997,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1693,20_05_1693,Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1694,20_05_1694,Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1695,20_05_1695,Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1696,20_05_1696,Private Car,TOYOTA,SAI,Petrol,2362,SALOON,C2,-,4,"<= 150,000",2015,2020-05
1697,20_05_1697,Private Car,AUDI,TT COUPE QUATTRO,Petrol,1984,SALOON,A,-,3,"> 300,000 and <= 500,000",2019,2020-05
1698,20_05_1698,Private Car,B.M.W.,320IA SALOON M SPORT EDITION (G20),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1699,20_05_1699,Private Car,NISSAN,SKYLINE GTR V SPEC,Petrol,2568,SALOON,C2,-,3,"> 150,000 and <= 300,000",1999,2020-05
1700,20_05_1700,Private Car,B.M.W.,320IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1701,20_05_1701,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,A,-,4,"<= 150,000",2020,2020-05
1702,20_05_1702,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1703,20_05_1703,Private Car,TOYOTA,SIENTA,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1704,20_05_1704,Private Car,MITSUBISHI,OUTLANDER 2.4 CVT,Petrol,2359,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2019,2020-05
1705,20_05_1705,Private Car,MASERATI,GHIBLI GRANSPORT RIBELLE,Petrol,2979,SALOON,A,-,4,"> 500,000",2020,2020-05
1706,20_05_1706,Private Car,HYUNDAI,KONA ELECTRIC,Electric,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1707,20_05_1707,Private Car,TOYOTA,ESTIMA HYBRID,Petrol,2362,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2013,2020-05
1708,20_05_1708,Private Car,B.M.W.,118IA SPORT (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1709,20_05_1709,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-05
1710,20_05_1710,Private Car,PORSCHE,CAYENNE COUPE,Petrol,2995,STATION WAGGON,A,-,4,"> 500,000",2019,2020-05
1711,20_05_1711,Private Car,SUZUKI,SWIFT SPORT,Petrol,1586,SALOON,C2,-,4,"<= 150,000",2013,2020-05
1712,20_05_1712,Private Car,HYUNDAI,KONA ELECTRIC,Electric,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1713,20_05_1713,Private Car,MAZDA,ROADSTER RS RHT,Petrol,1998,CONVERTIBLE,C2,-,1,"<= 150,000",2013,2020-05
1714,20_05_1714,Private Car,HONDA,FREED G AERO,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2011,2020-05
1715,20_05_1715,Private Car,B.M.W.,M135IA XDRIVE (F40),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1716,20_05_1716,Private Car,LANDROVER,RR 5.0 P525 LWB AB,Petrol,4999,STATION WAGGON,A,-,4,"> 500,000",2018,2020-05
1717,20_05_1717,Private Car,KIA,SPORTAGE PE GT-LINE,Petrol,1999,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1718,20_05_1718,Private Car,VOLVO,XC40 T4 MOMENTUM,Petrol,1969,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1719,20_05_1719,Private Car,PORSCHE,MACAN S,Petrol,2995,STATION WAGGON,A,-,4,"> 500,000",2019,2020-05
1720,20_05_1720,Private Car,MASERATI,LEVANTE,Petrol,2979,STATION WAGGON,A,-,4,"> 500,000",2019,2020-05
1721,20_05_1721,Private Car,HYUNDAI,KONA ELECTRIC,Electric,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1722,20_05_1722,Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,D,-,4,"<= 150,000",2012,2020-05
1723,20_05_1723,Private Car,MINI,MINI ONE COUNTRYMAN AUTOMATIC (F60),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1724,20_05_1724,Private Car,HONDA,FREED G AERO,Petrol,1496,STATION WAGGON,C2,-,7,"<= 150,000",2011,2020-05
1725,20_05_1725,Private Car,MITSUBISHI,OUTLANDER 2.4 CVT,Petrol,2359,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1726,20_05_1726,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020,2020-05
1727,20_05_1727,Private Car,AUDI,A6 55 TFSI QUATTRO,Petrol,2995,SALOON,A,-,4,"> 300,000 and <= 500,000",2018,2020-05
1728,20_05_1728,Private Car,LEXUS,NX300,Petrol,1998,STATION WAGGON,C2,-,4,"> 300,000 and <= 500,000",2020,2020-05
1729,20_05_1729,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2016,2020-05
1730,20_05_1730,Private Car,TOYOTA,AQUA G,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2013,2020-05
1731,20_05_1731,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1732,20_05_1732,Private Car,TOYOTA,SIENTA,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1733,20_05_1733,Private Car,VOLKSWAGEN,NEW GOLF GTI PERFORMANCE,Petrol,1984,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1734,20_05_1734,Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2012,2020-05
1735,20_05_1735,Private Car,NISSAN,LEAF LUX,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1736,20_05_1736,Private Car,NISSAN,LEAF,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1737,20_05_1737,Private Car,JAGUAR,F-PACE 25T PRESTIGE,Petrol,1997,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1738,20_05_1738,Private Car,MINI,MINI 5-DOOR COOPER S AUTOMATIC (F55),Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1739,20_05_1739,Private Car,MERCEDES BENZ,GLB250 4MATIC (X247),Petrol,1991,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020,2020-05
1740,20_05_1740,Private Car,HONDA,FREED,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1741,20_05_1741,Private Car,AUDI,Q8 55 TFSI QUATTRO,Petrol,2995,STATION WAGGON,A,-,4,"> 500,000",2020,2020-05
1742,20_05_1742,Private Car,B.M.W.,320IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1743,20_05_1743,Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-05
1744,20_05_1744,Private Car,LEXUS,NX300,Petrol,1998,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1745,20_05_1745,Private Car,B.M.W.,118IA SPORT (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1746,20_05_1746,Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020,2020-05
1747,20_05_1747,Private Car,LEXUS,RX300,Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-05
1748,20_05_1748,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1749,20_05_1749,Private Car,TOYOTA,AQUA,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2014,2020-05
1750,20_05_1750,Private Car,LANDROVER,DISCOVERY SPT P200 S,Petrol,1997,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-05
1751,20_05_1751,Private Car,B.M.W.,320IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1752,20_05_1752,Private Car,MERCEDES BENZ,C200 FL(W205),Petrol,1497,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1753,20_05_1753,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1754,20_05_1754,Private Car,MASERATI,GHIBLI GRANSPORT RIBELLE,Petrol,2979,SALOON,A,-,4,"> 500,000",2020,2020-05
1755,20_05_1755,Private Car,TOYOTA,ALPHARD GF,Petrol,3456,STATION WAGGON,C1,-,6,"> 300,000 and <= 500,000",2020,2020-05
1756,20_05_1756,Private Car,MERCEDES BENZ,GLC300 4MATIC FACELIFT (X253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-05
1757,20_05_1757,Private Car,AUDI,A6 55 TFSI QUATTRO,Petrol,2995,SALOON,A,-,4,"> 300,000 and <= 500,000",2018,2020-05
1758,20_05_1758,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020,2020-05
1759,20_05_1759,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1760,20_05_1760,Private Car,AUDI,Q5 45 TFSI QUATTRO,Petrol,1984,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1761,20_05_1761,Private Car,TOYOTA,TOYOTA SUPRA,Petrol,2998,SALOON,A,-,1,"> 300,000 and <= 500,000",2019,2020-05
1762,20_05_1762,Private Car,MERCEDES BENZ,GLC300 4MATIC FACELIFT (X253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-05
1763,20_05_1763,Private Car,B.M.W.,320IA SALOON M SPORT EDITION (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1764,20_05_1764,Private Car,TOYOTA,VOXY,Petrol,1797,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2018,2020-05
1765,20_05_1765,Private Car,VOLKSWAGEN,T-CROSS,Petrol,999,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019,2020-05
1766,20_05_1766,Private Car,AUDI,A6 AVANT 45 TFSI QUATTRO,Petrol,1984,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1767,20_05_1767,Private Car,SUZUKI,SOLIO 2WD CVT MILD HYBRID,Petrol,1242,STATION WAGGON,A,-,4,"<= 150,000",2020,2020-05
1768,20_05_1768,Private Car,KIA,NIRO EV+ DELUXE,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020,2020-05
1769,20_05_1769,Private Car,HONDA,S660 ALPHA,Petrol,658,CONVERTIBLE,C2,-,1,"<= 150,000",2016,2020-05
1770,20_05_1770,Private Car,ROLLS ROYCE,CULLINAN 4 SEATER,Petrol,6749,Station Waggon(Hvy),A,-,3,"> 500,000",2020,2020-05
1771,20_05_1771,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1772,20_05_1772,Private Car,AUDI,S5 SPORTBACK QUATTRO,Petrol,2995,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1773,20_05_1773,Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1774,20_05_1774,Private Car,LANDROVER,RR EVOQUE P250 R-DYN HSE,Petrol,1997,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1775,20_05_1775,Private Car,VOLVO,XC40 T4 MOMENTUM,Petrol,1969,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1776,20_05_1776,Private Car,PORSCHE,718 CAYMAN GT4,Petrol,3995,SALOON,A,-,1,"> 500,000",2019,2020-05
1777,20_05_1777,Private Car,TOYOTA,FJ CRUISER,Petrol,3955,STATION WAGGON,C2,-,4,"> 150,000 and <= 300,000",2012,2020-05
1778,20_05_1778,Private Car,KIA,CERATO 2.0 MPI,Petrol,1999,SALOON,A,-,4,"<= 150,000",2018,2020-05
1779,20_05_1779,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1780,20_05_1780,Private Car,TOYOTA,ALPHARD HV,Petrol,2494,STATION WAGGON,A,-,6,"> 500,000",2019,2020-05
1781,20_05_1781,Private Car,HONDA,ODYSSEY,Petrol,2356,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2018,2020-05
1782,20_05_1782,Private Car,TOYOTA,AQUA,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013,2020-05
1783,20_05_1783,Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1784,20_05_1784,Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1785,20_05_1785,Private Car,TOYOTA,ALPHARD SC,Petrol,3456,STATION WAGGON,C1,-,6,"> 300,000 and <= 500,000",2020,2020-05
1786,20_05_1786,Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019,2020-05
1787,20_05_1787,Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020,2020-05
1788,20_05_1788,Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019,2020-05
1789,20_05_1789,Private Car,B.M.W.,X1 SDRIVE18IA (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020,2020-05
1790,20_05_1790,Private Car,HONDA,STEPWAGON SPADA Z,Petrol,1997,STATION WAGGON,C2,-,7,"<= 150,000",2013,2020-05
